Dist Code,Year,State Code,State Name,Dist Name,Crop Name,AREA (1000 ha),PRODUCTION (1000 tons),YIELD (Tons per 1000 ha)
53,2015,1,Andhra Pradesh,Kadapa YSR,Wheat,0,0,0
53,2016,1,Andhra Pradesh,Kadapa YSR,Wheat,0,0,0
53,2017,1,Andhra Pradesh,Kadapa YSR,Wheat,0.01,0.01,1
54,2000,1,Andhra Pradesh,Chittoor,Wheat,0.01,0,0
54,2001,1,Andhra Pradesh,Chittoor,Wheat,0,0,0
54,2002,1,Andhra Pradesh,Chittoor,Wheat,0,0,0
54,2003,1,Andhra Pradesh,Chittoor,Wheat,0.01,0,0
54,2004,1,Andhra Pradesh,Chittoor,Wheat,0,0,0
54,2005,1,Andhra Pradesh,Chittoor,Wheat,0,0,0
54,2006,1,Andhra Pradesh,Chittoor,Wheat,0,0,0
54,2007,1,Andhra Pradesh,Chittoor,Wheat,0,0,0
54,2008,1,Andhra Pradesh,Chittoor,Wheat,0,0,0
54,2009,1,Andhra Pradesh,Chittoor,Wheat,0,0,0
54,2010,1,Andhra Pradesh,Chittoor,Wheat,0,0,0
54,2011,1,Andhra Pradesh,Chittoor,Wheat,0,0,0
54,2012,1,Andhra Pradesh,Chittoor,Wheat,0,0,0
54,2013,1,Andhra Pradesh,Chittoor,Wheat,0,0,0
54,2014,1,Andhra Pradesh,Chittoor,Wheat,0,0,0
54,2015,1,Andhra Pradesh,Chittoor,Wheat,0,0,0
54,2016,1,Andhra Pradesh,Chittoor,Wheat,0,0,0
54,2017,1,Andhra Pradesh,Chittoor,Wheat,0,0,0
44,2000,1,Andhra Pradesh,Srikakulam,Maize,1.89,7.49,3.962962963
44,2001,1,Andhra Pradesh,Srikakulam,Maize,2.77,14.22,5.133574007
44,2002,1,Andhra Pradesh,Srikakulam,Maize,3,15,5
44,2003,1,Andhra Pradesh,Srikakulam,Maize,7.83,28.48,3.637292465
44,2004,1,Andhra Pradesh,Srikakulam,Maize,6.18,26.66,4.313915858
44,2005,1,Andhra Pradesh,Srikakulam,Maize,7.11,31.75,4.465541491
44,2006,1,Andhra Pradesh,Srikakulam,Maize,8.81,34.34,3.89784336
44,2007,1,Andhra Pradesh,Srikakulam,Maize,8.4,40.49,4.820238095
44,2008,1,Andhra Pradesh,Srikakulam,Maize,11.2,48.43,4.324107143
44,2009,1,Andhra Pradesh,Srikakulam,Maize,13.56,60.15,4.435840708
44,2010,1,Andhra Pradesh,Srikakulam,Maize,16.88,84.44,5.002369668
44,2011,1,Andhra Pradesh,Srikakulam,Maize,21.73,109.59,5.043258168
44,2012,1,Andhra Pradesh,Srikakulam,Maize,20.81,101.29,4.867371456
44,2013,1,Andhra Pradesh,Srikakulam,Maize,25.07,118.67,4.733546071
44,2014,1,Andhra Pradesh,Srikakulam,Maize,30.35,161.63,5.32553542
44,2015,1,Andhra Pradesh,Srikakulam,Maize,33.4,167.38,5.011377246
44,2016,1,Andhra Pradesh,Srikakulam,Maize,34.56,171.49,4.962094907
44,2017,1,Andhra Pradesh,Srikakulam,Maize,51.91,279.5,5.384319014
45,2000,1,Andhra Pradesh,Visakhapatnam,Maize,9.26,18.63,2.01187905
45,2001,1,Andhra Pradesh,Visakhapatnam,Maize,10.29,27.11,2.634596696
45,2002,1,Andhra Pradesh,Visakhapatnam,Maize,10,30,3
45,2003,1,Andhra Pradesh,Visakhapatnam,Maize,14.11,41.86,2.966690291
45,2004,1,Andhra Pradesh,Visakhapatnam,Maize,12.54,40.24,3.208931419
45,2005,1,Andhra Pradesh,Visakhapatnam,Maize,12.83,41.36,3.223694466
45,2006,1,Andhra Pradesh,Visakhapatnam,Maize,14.32,40.92,2.857541899
45,2007,1,Andhra Pradesh,Visakhapatnam,Maize,13.47,43.41,3.222717149
45,2008,1,Andhra Pradesh,Visakhapatnam,Maize,15.56,49.36,3.172236504
45,2009,1,Andhra Pradesh,Visakhapatnam,Maize,15.72,53.84,3.424936387
45,2010,1,Andhra Pradesh,Visakhapatnam,Maize,16.26,52.94,3.255842558
45,2011,1,Andhra Pradesh,Visakhapatnam,Maize,17.8,79.66,4.475280899
45,2012,1,Andhra Pradesh,Visakhapatnam,Maize,17.52,68.12,3.888127854
45,2013,1,Andhra Pradesh,Visakhapatnam,Maize,21.57,80.4,3.727399166
45,2014,1,Andhra Pradesh,Visakhapatnam,Maize,22.67,98.61,4.3498015
45,2015,1,Andhra Pradesh,Visakhapatnam,Maize,23.3,111.72,4.794849785
45,2016,1,Andhra Pradesh,Visakhapatnam,Maize,24.64,118.74,4.818993506
45,2017,1,Andhra Pradesh,Visakhapatnam,Maize,25.82,145.24,5.625096824
46,2000,1,Andhra Pradesh,East Godavari,Maize,5.51,25.78,4.67876588
46,2001,1,Andhra Pradesh,East Godavari,Maize,3.8,20.03,5.271052632
46,2002,1,Andhra Pradesh,East Godavari,Maize,7,43,6.142857143
46,2003,1,Andhra Pradesh,East Godavari,Maize,8.51,39.43,4.633372503
46,2004,1,Andhra Pradesh,East Godavari,Maize,7.98,46.64,5.844611529
46,2005,1,Andhra Pradesh,East Godavari,Maize,9.6,65.66,6.839583333
46,2006,1,Andhra Pradesh,East Godavari,Maize,7.93,66.62,8.401008827
46,2007,1,Andhra Pradesh,East Godavari,Maize,7.94,55.21,6.953400504
46,2008,1,Andhra Pradesh,East Godavari,Maize,8.18,54.26,6.633251834
46,2009,1,Andhra Pradesh,East Godavari,Maize,8.99,63.37,7.04894327
46,2010,1,Andhra Pradesh,East Godavari,Maize,7.93,56.1,7.074401009
46,2011,1,Andhra Pradesh,East Godavari,Maize,8.54,55.74,6.526932084
46,2012,1,Andhra Pradesh,East Godavari,Maize,9.98,73.6,7.374749499
46,2013,1,Andhra Pradesh,East Godavari,Maize,11.2,93.72,8.367857143
46,2014,1,Andhra Pradesh,East Godavari,Maize,12.91,100.76,7.804802479
46,2015,1,Andhra Pradesh,East Godavari,Maize,11.12,103.79,9.333633094
46,2016,1,Andhra Pradesh,East Godavari,Maize,10.22,86.65,8.478473581
46,2017,1,Andhra Pradesh,East Godavari,Maize,11.8,111.51,9.45
47,2000,1,Andhra Pradesh,West Godavari,Maize,18.69,94.14,5.036918138
47,2001,1,Andhra Pradesh,West Godavari,Maize,13.48,83.96,6.228486647
47,2002,1,Andhra Pradesh,West Godavari,Maize,18,121,6.722222222
47,2003,1,Andhra Pradesh,West Godavari,Maize,27.82,148.22,5.327821711
47,2004,1,Andhra Pradesh,West Godavari,Maize,23.66,141.33,5.973372781
47,2005,1,Andhra Pradesh,West Godavari,Maize,29.12,163.64,5.619505495
47,2006,1,Andhra Pradesh,West Godavari,Maize,30.45,204.75,6.724137931
47,2007,1,Andhra Pradesh,West Godavari,Maize,35.91,243.98,6.794207742
47,2008,1,Andhra Pradesh,West Godavari,Maize,48.1,378.6,7.871101871
47,2009,1,Andhra Pradesh,West Godavari,Maize,46.88,322.41,6.877346416
47,2010,1,Andhra Pradesh,West Godavari,Maize,44.68,307.66,6.885854969
47,2011,1,Andhra Pradesh,West Godavari,Maize,48.36,324.64,6.712985939
47,2012,1,Andhra Pradesh,West Godavari,Maize,52.87,316.88,5.993569132
47,2013,1,Andhra Pradesh,West Godavari,Maize,53.87,381.73,7.086133284
47,2014,1,Andhra Pradesh,West Godavari,Maize,55.27,369.89,6.692419034
47,2015,1,Andhra Pradesh,West Godavari,Maize,56.37,396.66,7.03672166
47,2016,1,Andhra Pradesh,West Godavari,Maize,58.3,502.79,8.624185249
47,2017,1,Andhra Pradesh,West Godavari,Maize,59.43,427.36,7.190980986
48,2000,1,Andhra Pradesh,Krishna,Maize,10.38,35.41,3.411368015
48,2001,1,Andhra Pradesh,Krishna,Maize,7.22,29.58,4.096952909
48,2002,1,Andhra Pradesh,Krishna,Maize,10,35,3.5
48,2003,1,Andhra Pradesh,Krishna,Maize,12.2,42.79,3.507377049
48,2004,1,Andhra Pradesh,Krishna,Maize,13.4,80.64,6.017910448
48,2005,1,Andhra Pradesh,Krishna,Maize,13.47,75.96,5.639198218
48,2006,1,Andhra Pradesh,Krishna,Maize,11.1,80.06,7.212612613
48,2007,1,Andhra Pradesh,Krishna,Maize,17.28,125.26,7.248842593
48,2008,1,Andhra Pradesh,Krishna,Maize,29.32,230.37,7.857094134
48,2009,1,Andhra Pradesh,Krishna,Maize,20.42,156.02,7.640548482
48,2010,1,Andhra Pradesh,Krishna,Maize,19.22,154.11,8.018210198
48,2011,1,Andhra Pradesh,Krishna,Maize,24.69,164.91,6.679222357
48,2012,1,Andhra Pradesh,Krishna,Maize,26.23,176.61,6.733130004
48,2013,1,Andhra Pradesh,Krishna,Maize,32.88,227.52,6.919708029
48,2014,1,Andhra Pradesh,Krishna,Maize,25.63,161.48,6.300429185
48,2015,1,Andhra Pradesh,Krishna,Maize,19.63,114.14,5.814569536
48,2016,1,Andhra Pradesh,Krishna,Maize,20.09,134.91,6.715281234
48,2017,1,Andhra Pradesh,Krishna,Maize,28.83,189.85,6.585154353
49,2000,1,Andhra Pradesh,Guntur,Maize,16.83,65.2,3.874034462
49,2001,1,Andhra Pradesh,Guntur,Maize,11.12,56.37,5.069244604
49,2002,1,Andhra Pradesh,Guntur,Maize,12.14,52.52,4.326194399
49,2003,1,Andhra Pradesh,Guntur,Maize,31.53,145.96,4.629241992
49,2004,1,Andhra Pradesh,Guntur,Maize,39.82,298,7.483676544
49,2005,1,Andhra Pradesh,Guntur,Maize,26.94,256.54,9.52264291
49,2006,1,Andhra Pradesh,Guntur,Maize,36.74,292.36,7.957539467
49,2007,1,Andhra Pradesh,Guntur,Maize,60.93,531.19,8.718037092
49,2008,1,Andhra Pradesh,Guntur,Maize,99.61,970.21,9.740086337
49,2009,1,Andhra Pradesh,Guntur,Maize,72.01,553.5,7.68643244
49,2010,1,Andhra Pradesh,Guntur,Maize,84.49,939.5,11.11965913
49,2011,1,Andhra Pradesh,Guntur,Maize,77.99,677.75,8.690216694
49,2012,1,Andhra Pradesh,Guntur,Maize,92.99,728.67,7.836003871
49,2013,1,Andhra Pradesh,Guntur,Maize,97.7,728.45,7.455987718
49,2014,1,Andhra Pradesh,Guntur,Maize,71.92,672.64,9.352614016
49,2015,1,Andhra Pradesh,Guntur,Maize,36.55,316.21,8.651436389
49,2016,1,Andhra Pradesh,Guntur,Maize,38.59,337.86,8.755117906
49,2017,1,Andhra Pradesh,Guntur,Maize,66.4,674.81,10.1628012
50,2000,1,Andhra Pradesh,S.P.S. Nellore,Maize,6.13,24.01,3.91680261
50,2001,1,Andhra Pradesh,S.P.S. Nellore,Maize,3.57,17.84,4.99719888
50,2002,1,Andhra Pradesh,S.P.S. Nellore,Maize,3.42,4.56,1.333333333
50,2003,1,Andhra Pradesh,S.P.S. Nellore,Maize,3.9,8.96,2.297435897
50,2004,1,Andhra Pradesh,S.P.S. Nellore,Maize,3.6,8.62,2.394444444
50,2005,1,Andhra Pradesh,S.P.S. Nellore,Maize,2.36,11.72,4.966101695
50,2006,1,Andhra Pradesh,S.P.S. Nellore,Maize,1.48,8.47,5.722972973
50,2007,1,Andhra Pradesh,S.P.S. Nellore,Maize,2.08,12.29,5.908653846
50,2008,1,Andhra Pradesh,S.P.S. Nellore,Maize,3.38,19.1,5.650887574
50,2009,1,Andhra Pradesh,S.P.S. Nellore,Maize,3.04,23.41,7.700657895
50,2010,1,Andhra Pradesh,S.P.S. Nellore,Maize,3.98,33.13,8.324120603
50,2011,1,Andhra Pradesh,S.P.S. Nellore,Maize,6.58,49.46,7.516717325
50,2012,1,Andhra Pradesh,S.P.S. Nellore,Maize,9.57,60.7,6.342737722
50,2013,1,Andhra Pradesh,S.P.S. Nellore,Maize,10.7,79.32,7.413084112
50,2014,1,Andhra Pradesh,S.P.S. Nellore,Maize,7.31,55.87,7.642954856
50,2015,1,Andhra Pradesh,S.P.S. Nellore,Maize,4.61,27,5.856832972
50,2016,1,Andhra Pradesh,S.P.S. Nellore,Maize,3.83,25.77,6.72845953
50,2017,1,Andhra Pradesh,S.P.S. Nellore,Maize,7.69,49.13,6.388816645
51,2000,1,Andhra Pradesh,Kurnool,Maize,5.25,17.24,3.283809524
51,2001,1,Andhra Pradesh,Kurnool,Maize,2.38,10.35,4.348739496
51,2002,1,Andhra Pradesh,Kurnool,Maize,4.44,7.92,1.783783784
51,2003,1,Andhra Pradesh,Kurnool,Maize,6.65,18.16,2.730827068
51,2004,1,Andhra Pradesh,Kurnool,Maize,9.5,29.87,3.144210526
51,2005,1,Andhra Pradesh,Kurnool,Maize,10.08,63.09,6.258928571
51,2006,1,Andhra Pradesh,Kurnool,Maize,14.28,56.26,3.93977591
51,2007,1,Andhra Pradesh,Kurnool,Maize,20.47,123.03,6.010258915
51,2008,1,Andhra Pradesh,Kurnool,Maize,22.46,127.31,5.668299199
51,2009,1,Andhra Pradesh,Kurnool,Maize,15.95,67.24,4.215673981
51,2010,1,Andhra Pradesh,Kurnool,Maize,21.58,141.05,6.536144578
51,2011,1,Andhra Pradesh,Kurnool,Maize,31.67,170.15,5.372592359
51,2012,1,Andhra Pradesh,Kurnool,Maize,45.73,245.58,5.370216488
51,2013,1,Andhra Pradesh,Kurnool,Maize,55.58,338.03,6.08186398
51,2014,1,Andhra Pradesh,Kurnool,Maize,48.9,207.07,4.234560327
51,2015,1,Andhra Pradesh,Kurnool,Maize,25.12,105.18,4.187101911
51,2016,1,Andhra Pradesh,Kurnool,Maize,36.98,203.96,5.515413737
51,2017,1,Andhra Pradesh,Kurnool,Maize,55.51,304.71,5.489281211
52,2000,1,Andhra Pradesh,Ananthapur,Maize,3.87,11.2,2.894056848
52,2001,1,Andhra Pradesh,Ananthapur,Maize,3.11,10.02,3.221864952
52,2002,1,Andhra Pradesh,Ananthapur,Maize,6,12,2
52,2003,1,Andhra Pradesh,Ananthapur,Maize,7.46,17.51,2.347184987
52,2004,1,Andhra Pradesh,Ananthapur,Maize,7.07,35.85,5.070721358
52,2005,1,Andhra Pradesh,Ananthapur,Maize,7.39,32.26,4.365358593
52,2006,1,Andhra Pradesh,Ananthapur,Maize,8,43.82,5.4775
52,2007,1,Andhra Pradesh,Ananthapur,Maize,13.49,79.7,5.908080059
52,2008,1,Andhra Pradesh,Ananthapur,Maize,9.7,53.2,5.484536082
52,2009,1,Andhra Pradesh,Ananthapur,Maize,13.47,77.66,5.765404603
52,2010,1,Andhra Pradesh,Ananthapur,Maize,15.48,94.48,6.103359173
52,2011,1,Andhra Pradesh,Ananthapur,Maize,31.66,111.63,3.52590019
52,2012,1,Andhra Pradesh,Ananthapur,Maize,29.11,113.61,3.902782549
52,2013,1,Andhra Pradesh,Ananthapur,Maize,34.86,111.2,3.189902467
52,2014,1,Andhra Pradesh,Ananthapur,Maize,21.31,74.31,3.48709526
52,2015,1,Andhra Pradesh,Ananthapur,Maize,17.84,55.67,3.120515695
52,2016,1,Andhra Pradesh,Ananthapur,Maize,18.31,48.08,2.625887493
52,2017,1,Andhra Pradesh,Ananthapur,Maize,23.27,91.58,3.935539321
53,2000,1,Andhra Pradesh,Kadapa YSR,Maize,0.16,0.55,3.4375
53,2001,1,Andhra Pradesh,Kadapa YSR,Maize,0.08,0.34,4.25
53,2002,1,Andhra Pradesh,Kadapa YSR,Maize,0,0,0
53,2003,1,Andhra Pradesh,Kadapa YSR,Maize,0.07,0.14,2
53,2004,1,Andhra Pradesh,Kadapa YSR,Maize,0.13,0.36,2.769230769
53,2005,1,Andhra Pradesh,Kadapa YSR,Maize,0.16,0.81,5.0625
53,2006,1,Andhra Pradesh,Kadapa YSR,Maize,0.16,0.7,4.375
53,2007,1,Andhra Pradesh,Kadapa YSR,Maize,0.19,1.33,7
53,2008,1,Andhra Pradesh,Kadapa YSR,Maize,2.02,15.25,7.54950495
53,2009,1,Andhra Pradesh,Kadapa YSR,Maize,1.4,8.21,5.864285714
53,2010,1,Andhra Pradesh,Kadapa YSR,Maize,1.41,11.18,7.929078014
53,2011,1,Andhra Pradesh,Kadapa YSR,Maize,1.59,9.77,6.144654088
53,2012,1,Andhra Pradesh,Kadapa YSR,Maize,2.7,17.61,6.522222222
53,2013,1,Andhra Pradesh,Kadapa YSR,Maize,5.49,37.07,6.752276867
53,2014,1,Andhra Pradesh,Kadapa YSR,Maize,3.35,20.58,6.143283582
53,2015,1,Andhra Pradesh,Kadapa YSR,Maize,1.55,2.55,1.64516129
53,2016,1,Andhra Pradesh,Kadapa YSR,Maize,2.74,14.14,5.160583942
53,2017,1,Andhra Pradesh,Kadapa YSR,Maize,3.37,38.35,11.37982196
54,2000,1,Andhra Pradesh,Chittoor,Maize,0.41,1.23,3
54,2001,1,Andhra Pradesh,Chittoor,Maize,0.38,1.31,3.447368421
54,2002,1,Andhra Pradesh,Chittoor,Maize,1,2,2
54,2003,1,Andhra Pradesh,Chittoor,Maize,1.13,3.47,3.07079646
54,2004,1,Andhra Pradesh,Chittoor,Maize,0.86,4.02,4.674418605
54,2005,1,Andhra Pradesh,Chittoor,Maize,0.77,4.81,6.246753247
54,2006,1,Andhra Pradesh,Chittoor,Maize,1.17,7.35,6.282051282
54,2007,1,Andhra Pradesh,Chittoor,Maize,1.06,7.02,6.622641509
54,2008,1,Andhra Pradesh,Chittoor,Maize,1.8,12.39,6.883333333
54,2009,1,Andhra Pradesh,Chittoor,Maize,1.94,9.38,4.835051546
54,2010,1,Andhra Pradesh,Chittoor,Maize,1.51,9.88,6.543046358
54,2011,1,Andhra Pradesh,Chittoor,Maize,1.81,9.89,5.464088398
54,2012,1,Andhra Pradesh,Chittoor,Maize,1.63,8.25,5.061349693
54,2013,1,Andhra Pradesh,Chittoor,Maize,3.21,17.4,5.420560748
54,2014,1,Andhra Pradesh,Chittoor,Maize,3.68,15.25,4.144021739
54,2015,1,Andhra Pradesh,Chittoor,Maize,3.16,11.39,3.60443038
54,2016,1,Andhra Pradesh,Chittoor,Maize,2.03,8.52,4.197044335
54,2017,1,Andhra Pradesh,Chittoor,Maize,2.5,13.86,5.544
44,2000,1,Andhra Pradesh,Srikakulam,Chickpea,0.04,0.09,2.25
44,2001,1,Andhra Pradesh,Srikakulam,Chickpea,0.03,0.05,1.666666667
44,2002,1,Andhra Pradesh,Srikakulam,Chickpea,0,0,0
44,2003,1,Andhra Pradesh,Srikakulam,Chickpea,0.09,0.16,1.777777778
44,2004,1,Andhra Pradesh,Srikakulam,Chickpea,0.05,0.08,1.6
44,2005,1,Andhra Pradesh,Srikakulam,Chickpea,0.05,0.09,1.8
44,2006,1,Andhra Pradesh,Srikakulam,Chickpea,0.11,0.19,1.727272727
44,2007,1,Andhra Pradesh,Srikakulam,Chickpea,0.07,0.09,1.285714286
44,2008,1,Andhra Pradesh,Srikakulam,Chickpea,0.12,0.22,1.833333333
44,2009,1,Andhra Pradesh,Srikakulam,Chickpea,0.14,0.22,1.571428571
44,2010,1,Andhra Pradesh,Srikakulam,Chickpea,0.11,0.19,1.727272727
44,2011,1,Andhra Pradesh,Srikakulam,Chickpea,0.13,0.19,1.461538462
44,2012,1,Andhra Pradesh,Srikakulam,Chickpea,0.14,0.25,1.785714286
44,2013,1,Andhra Pradesh,Srikakulam,Chickpea,0.26,0.5,1.923076923
44,2014,1,Andhra Pradesh,Srikakulam,Chickpea,0.12,0.22,1.833333333
44,2015,1,Andhra Pradesh,Srikakulam,Chickpea,0.06,0.12,2
44,2016,1,Andhra Pradesh,Srikakulam,Chickpea,0.06,0.1,1.666666667
44,2017,1,Andhra Pradesh,Srikakulam,Chickpea,0.06,0.08,1.333333333
45,2000,1,Andhra Pradesh,Visakhapatnam,Chickpea,0.06,0.14,2.333333333
45,2001,1,Andhra Pradesh,Visakhapatnam,Chickpea,0.13,0.24,1.846153846
45,2002,1,Andhra Pradesh,Visakhapatnam,Chickpea,0,0,0
45,2003,1,Andhra Pradesh,Visakhapatnam,Chickpea,0.31,0.55,1.774193548
45,2004,1,Andhra Pradesh,Visakhapatnam,Chickpea,0.11,0.18,1.636363636
45,2005,1,Andhra Pradesh,Visakhapatnam,Chickpea,0.08,0.15,1.875
45,2006,1,Andhra Pradesh,Visakhapatnam,Chickpea,0.12,0.22,1.833333333
45,2007,1,Andhra Pradesh,Visakhapatnam,Chickpea,0.13,0.16,1.230769231
45,2008,1,Andhra Pradesh,Visakhapatnam,Chickpea,0.16,0.29,1.8125
45,2009,1,Andhra Pradesh,Visakhapatnam,Chickpea,0.18,0.29,1.611111111
45,2010,1,Andhra Pradesh,Visakhapatnam,Chickpea,0.18,0.3,1.666666667
45,2011,1,Andhra Pradesh,Visakhapatnam,Chickpea,0.2,0.29,1.45
45,2012,1,Andhra Pradesh,Visakhapatnam,Chickpea,0.16,0.31,1.9375
45,2013,1,Andhra Pradesh,Visakhapatnam,Chickpea,0.34,0.66,1.941176471
45,2014,1,Andhra Pradesh,Visakhapatnam,Chickpea,0.21,0.39,1.857142857
45,2015,1,Andhra Pradesh,Visakhapatnam,Chickpea,0.16,0.3,1.875
45,2016,1,Andhra Pradesh,Visakhapatnam,Chickpea,0.11,0.17,1.545454545
45,2017,1,Andhra Pradesh,Visakhapatnam,Chickpea,0.13,0.19,1.461538462
46,2000,1,Andhra Pradesh,East Godavari,Chickpea,0.01,0.02,2
46,2001,1,Andhra Pradesh,East Godavari,Chickpea,0.03,0.05,1.666666667
46,2002,1,Andhra Pradesh,East Godavari,Chickpea,0,0,0
46,2003,1,Andhra Pradesh,East Godavari,Chickpea,0.01,0.01,1
46,2004,1,Andhra Pradesh,East Godavari,Chickpea,0.01,0.01,1
46,2005,1,Andhra Pradesh,East Godavari,Chickpea,0.01,0.03,3
46,2006,1,Andhra Pradesh,East Godavari,Chickpea,0.17,0.32,1.882352941
46,2007,1,Andhra Pradesh,East Godavari,Chickpea,0.63,0.81,1.285714286
46,2008,1,Andhra Pradesh,East Godavari,Chickpea,0.73,1.27,1.739726027
46,2009,1,Andhra Pradesh,East Godavari,Chickpea,0.5,0.82,1.64
46,2010,1,Andhra Pradesh,East Godavari,Chickpea,0.32,0.53,1.65625
46,2011,1,Andhra Pradesh,East Godavari,Chickpea,0.09,0.14,1.555555556
46,2012,1,Andhra Pradesh,East Godavari,Chickpea,0.12,0.23,1.916666667
46,2013,1,Andhra Pradesh,East Godavari,Chickpea,0.13,0.26,2
46,2014,1,Andhra Pradesh,East Godavari,Chickpea,0.1,0.19,1.9
46,2015,1,Andhra Pradesh,East Godavari,Chickpea,0.22,0.41,1.863636364
46,2016,1,Andhra Pradesh,East Godavari,Chickpea,1.5,2.26,1.506666667
46,2017,1,Andhra Pradesh,East Godavari,Chickpea,1.81,2.59,1.430939227
47,2000,1,Andhra Pradesh,West Godavari,Chickpea,0.01,0.01,1
47,2001,1,Andhra Pradesh,West Godavari,Chickpea,0.01,0.01,1
47,2002,1,Andhra Pradesh,West Godavari,Chickpea,0,0,0
47,2003,1,Andhra Pradesh,West Godavari,Chickpea,0,0,0
47,2004,1,Andhra Pradesh,West Godavari,Chickpea,0,0,0
47,2005,1,Andhra Pradesh,West Godavari,Chickpea,0,0,0
47,2006,1,Andhra Pradesh,West Godavari,Chickpea,0,0,0
47,2007,1,Andhra Pradesh,West Godavari,Chickpea,0,0,0
47,2008,1,Andhra Pradesh,West Godavari,Chickpea,0,0,0
47,2009,1,Andhra Pradesh,West Godavari,Chickpea,0.2,0.33,1.65
47,2010,1,Andhra Pradesh,West Godavari,Chickpea,0,0,0
47,2011,1,Andhra Pradesh,West Godavari,Chickpea,0,0,0
47,2012,1,Andhra Pradesh,West Godavari,Chickpea,0,0,0
47,2013,1,Andhra Pradesh,West Godavari,Chickpea,0,0,0
47,2014,1,Andhra Pradesh,West Godavari,Chickpea,0.04,0.09,2.25
47,2015,1,Andhra Pradesh,West Godavari,Chickpea,0.03,0.05,1.666666667
47,2016,1,Andhra Pradesh,West Godavari,Chickpea,0,0.01,0
47,2017,1,Andhra Pradesh,West Godavari,Chickpea,0.03,0.05,1.666666667
48,2000,1,Andhra Pradesh,Krishna,Chickpea,0,0.01,0
48,2001,1,Andhra Pradesh,Krishna,Chickpea,0.03,0.06,2
48,2002,1,Andhra Pradesh,Krishna,Chickpea,0,0,0
48,2003,1,Andhra Pradesh,Krishna,Chickpea,0.16,0.28,1.75
48,2004,1,Andhra Pradesh,Krishna,Chickpea,0.59,0.9,1.525423729
48,2005,1,Andhra Pradesh,Krishna,Chickpea,0.04,0.08,2
48,2006,1,Andhra Pradesh,Krishna,Chickpea,0.32,0.61,1.90625
48,2007,1,Andhra Pradesh,Krishna,Chickpea,1.24,1.59,1.282258065
48,2008,1,Andhra Pradesh,Krishna,Chickpea,0.93,1.62,1.741935484
48,2009,1,Andhra Pradesh,Krishna,Chickpea,0.89,1.46,1.640449438
48,2010,1,Andhra Pradesh,Krishna,Chickpea,0.81,1.35,1.666666667
48,2011,1,Andhra Pradesh,Krishna,Chickpea,1.28,1.94,1.515625
48,2012,1,Andhra Pradesh,Krishna,Chickpea,1.91,3.46,1.811518325
48,2013,1,Andhra Pradesh,Krishna,Chickpea,1.07,2.07,1.934579439
48,2014,1,Andhra Pradesh,Krishna,Chickpea,0.77,1.49,1.935064935
48,2015,1,Andhra Pradesh,Krishna,Chickpea,1.24,2.57,2.072580645
48,2016,1,Andhra Pradesh,Krishna,Chickpea,1.77,3.23,1.824858757
48,2017,1,Andhra Pradesh,Krishna,Chickpea,2.29,4.33,1.890829694
49,2000,1,Andhra Pradesh,Guntur,Chickpea,16.9,40.19,2.378106509
49,2001,1,Andhra Pradesh,Guntur,Chickpea,22.83,42.78,1.873850197
49,2002,1,Andhra Pradesh,Guntur,Chickpea,40.82,53.94,1.321411073
49,2003,1,Andhra Pradesh,Guntur,Chickpea,53.26,95.34,1.790086369
49,2004,1,Andhra Pradesh,Guntur,Chickpea,37.12,56.68,1.526939655
49,2005,1,Andhra Pradesh,Guntur,Chickpea,47.92,90.76,1.893989983
49,2006,1,Andhra Pradesh,Guntur,Chickpea,59.75,111.75,1.870292887
49,2007,1,Andhra Pradesh,Guntur,Chickpea,63.49,86.92,1.369034494
49,2008,1,Andhra Pradesh,Guntur,Chickpea,55.69,101.92,1.830131083
49,2009,1,Andhra Pradesh,Guntur,Chickpea,52.9,86.64,1.637807183
49,2010,1,Andhra Pradesh,Guntur,Chickpea,43.06,73.35,1.703437065
49,2011,1,Andhra Pradesh,Guntur,Chickpea,55.24,87.79,1.589246923
49,2012,1,Andhra Pradesh,Guntur,Chickpea,74.25,139.07,1.872996633
49,2013,1,Andhra Pradesh,Guntur,Chickpea,41.47,83.83,2.021461297
49,2014,1,Andhra Pradesh,Guntur,Chickpea,29.29,57.79,1.973028337
49,2015,1,Andhra Pradesh,Guntur,Chickpea,58.39,107.95,1.848775475
49,2016,1,Andhra Pradesh,Guntur,Chickpea,60,99.78,1.663
49,2017,1,Andhra Pradesh,Guntur,Chickpea,81.56,124.97,1.532246199
50,2000,1,Andhra Pradesh,S.P.S. Nellore,Chickpea,13.41,31.91,2.379567487
50,2001,1,Andhra Pradesh,S.P.S. Nellore,Chickpea,17.46,32.71,1.873424971
50,2002,1,Andhra Pradesh,S.P.S. Nellore,Chickpea,27.46,36.82,1.340859432
50,2003,1,Andhra Pradesh,S.P.S. Nellore,Chickpea,32.41,58.02,1.790188214
50,2004,1,Andhra Pradesh,S.P.S. Nellore,Chickpea,30.61,46.74,1.526951976
50,2005,1,Andhra Pradesh,S.P.S. Nellore,Chickpea,37.45,72.71,1.941522029
50,2006,1,Andhra Pradesh,S.P.S. Nellore,Chickpea,50.54,98.03,1.939651761
50,2007,1,Andhra Pradesh,S.P.S. Nellore,Chickpea,52.6,61.65,1.172053232
50,2008,1,Andhra Pradesh,S.P.S. Nellore,Chickpea,46.11,75.04,1.627412709
50,2009,1,Andhra Pradesh,S.P.S. Nellore,Chickpea,45.84,74.39,1.622818499
